Symbol,Company Name,Exchange,Country
X27.SI,Shanghai Turbo Enterprises Ltd.,SES,Singapore
N0Z.SI,Combine Will International Holdings Limited,SES,Singapore
MUX.MX,MCEWEN MINING,MEX,Mexico
QGEN,Qiagen NV,NMS,USA
VGL.NZ,Vista Group International Limited,NZE,New Zealand
III.TO,Imperial Metals Corp.,TOR,Canada
WRB-PB,W.R. Berkley Corporation 5.625%,NYQ,USA
7TC.BE,TOKAI CARBON CO LTD,BER,Germany
9OI.BE,ORIOR N,BER,Germany
AMBR,"Amber Road, Inc.",NYQ,USA
PRMRVNY-B.BO,PREMIER VINYL FLOORING LTD.,BSE,India
S10.SI,Super Group Ltd.,SES,Singapore
NSR.AX,NSREIT STAPLED,ASX,Australia
CNAF,Commercial National Financial Corp.,PNK,USA
NY41.F,NRG YIELD-C,FRA,Germany
CCNE,CNB Financial Corp.,NMS,USA
WDP.HM,WALT DISNEY-DISNEY,HAM,Germany
NXTV.PA,NextRadioTV SA,PAR,France
GCNT,"Global Condiments, Inc.",PNK,USA
MDPR.TA,Medipower Overseas Public Company Limited,TLV,Israel
MCX,Medley Capital Corporation 6.50,NYQ,USA
16V.F,VISIATIV ,FRA,Germany
ORMT.TA,,TLV,Israel
N8C.SG,CORONATION FD MANAG,STU,Germany
0XI.BE,XIABUXIABU CATERING,BER,Germany
TOM.DU,TOYOTA MOTOR,DUS,Germany
KIK.MU,KIKKOMAN CORP,MUN,Germany
KAMN,Kaman Corporation,NYQ,USA
X2S.MU,SINOPHARM GROUP -H-,MUN,Germany
EGIF,Eagle Growth and Income Opportunities Fund,NYQ,USA
ERET.L,EURP REIT GBP PRP,LSE,UK
TSPOR.IS,Trabzonspor Sportif Yatirim ve Futbol Isletmeciligi Ticaret A.S.,IST,Turkey
YD-C6-98-02.AX,,ASX,Australia
ZIL2.HA,ELRINGKLINGER N,HAN,Germany
FNNNF,Finnair Oyj,PNK,USA
ABR.V,Ashburton Ventures Inc.,VAN,Canada
IL,"IntraLinks Holdings, Inc.",NYQ,USA
LUN.TO,Lundin Mining Corporation,TOR,Canada
522664.SS,,SHH,Australia
CLGRF,"Claude Resources, Inc.",PNK,USA
717678.TWO,YUANTA SECURITIES C/W 12/10/15(,TWO,Taiwan
YOOIF,Yangaroo Inc,PNK,USA
BWC,The Babcock & Wilcox Company,NYQ,USA
TPHS,Trinity Place Holdings Inc.,ASE,USA
BRI.V,Brazil Resources Inc.,VAN,Canada
BASI,Bioanalytical Systems Inc.,NCM,Australia
UBRA.F,UBS N,FRA,Germany
910861.TW,Digital China Holdings Limited,TAI,Taiwan
CHRW,CH Robinson Worldwide Inc.,NMS,USA
3VF.F,VP BANK ,FRA,Germany
03038X.TW,YUANTA SECURITIES C/W 31/05/16(,TAI,Taiwan
YSS1.F,AMERICAN INDEPENDEN,FRA,Germany
S7E.DE,Shire plc,GER,Germany
NOSOF,Noront Resources Ltd.,PNK,USA
SQU.MU,VINCI ,MUN,Germany
BBYB.JK,BANK YUDHA BHAKTI IDR100,JKT,Indonesia
XOM.BA,Exxon Mobil Corporation,BUE,Argentina
QGPLF,Quest for Growth NV,PNK,USA
ORDI.AS,ORDINA,AMS,Netherlands
AKP,"Alliance California Municipal Income Fund, Inc.",NYQ,USA
GDSKF,Nevada Zinc Corporation,PNK,USA
KINV-A.ST,Investment AB Kinnevik,STO,Sweden
NWS,News Corporation,NMS,USA
NGS,Natural Gas Services Group Inc.,NYQ,USA
SYUT,Synutra International Inc.,NMS,USA
JFBC,Jeffersonville Bancorp,PNK,USA
BBD,Banco Bradesco S.A.,NYQ,USA
INSY,"INSYS Therapeutics, Inc.",NGM,Sweden
BVIGD,"RemSleep Holdings, Inc.",PNK,USA
WPTIF,WPT Industrial Real Estate Investment Trust,PNK,USA
DPHS,Dephasium Corp.,PNK,USA
PWON.JK,PT PAKUWON JATI IDR25,JKT,Indonesia
FEN,First Trust Energy Income and Growth Fund,ASE,USA
INRLF,VALNEVA,PNK,USA
1PXA.F,PHOENIX NW SP ADS-A,FRA,Germany
FTE.BE,ORANGE,BER,Germany
GLRE,"Greenlight Capital Re, Ltd.",NMS,USA
T4I.MU,TELENET GROUP HOLD,MUN,Germany
1111.HK,Chong Hing Bank Limited,HKG,Hong Kong
SWMAY,Swedish Match AB,PNK,USA
TPM.AX,TPG Telecom Limited,ASX,Australia
ODMTY,Old Mutual plc,PNK,USA
ARE.TO,Aecon Group Inc.,TOR,Canada
ETHG,"800 Commerce, Inc.",OBB,USA
YUM.F,SHK HONG KONG IND,FRA,Germany
KAMART.BK,Karmarts Public Company Limited,SET,Thailand
NPS.SG,NP STL & S'TOMO,STU,Germany
K03.SI,Khong Guan Flour Milling Limited,SES,Singapore
SOP.PA,Sopra Steria Group,PAR,France
WOOF,VCA Inc.,NMS,USA
RSTGF,RESTAURANT GROUP PLC,PNK,USA
ASNXF,Asante Incorporated,PNK,USA
VNCE,Vince Holding Corp,NYQ,USA
YWRLF,Athabasca Nuclear Corp.,PNK,USA
FGP,Ferrellgas Partners LP,NYQ,USA
WSAQOA-A,WEST AREAS EXPIRING,ASX,Australia
MAGS,Magal Security Systems Ltd.,NGM,Sweden
VIV,Telefônica Brasil S.A.,NYQ,USA
SMFTF,Smurfit Kappa Group plc,PNK,USA
ZINC,Horsehead Holding Corp.,NMS,USA
NANX,Nanophase Technologies Corp.,PNK,USA
7757.KL,UPA Corporation Berhad,KLS,Malaysia
5508.TWO,YUNSHIN CONSTRUCT TWD10,TWO,Taiwan
4PX.F,YURI GAGARIN,FRA,Germany
44W.BE,WESTERNZAGROS RES,BER,Germany
AGR3.MU,AGROB IMMO VZ,MUN,Germany
ZEGA.F,ASTRAZENECA SP ADS,FRA,Germany
OPHRY,Ophir Energy Plc,PNK,USA
DSGX,The Descartes Systems Group Inc,NMS,USA
1B9.BE,BOOHOO.COM,BER,Germany
NEM.DE,Nemetschek AG,GER,Germany
SPD.L,Sports Direct International plc,LSE,UK
ANAD,"Anadigics, Inc.",NCM,Australia
RCO-UN.TO,MIDDLEFIELD CAN GLOBAL REIT INC,TOR,Canada
CSNRF,CHESNARA PLC WITHAM,PNK,USA
NI9.BE,NIPPON SHEET GLASS,BER,Germany
0691.HK,SHANSHUI CEMENT,HKG,Hong Kong
WZN.SG,Webzen Inc.,STU,Germany
MAV,Pioneer Municipal High Income Advantage Trust,NYQ,USA
00638R.TW,Yuanta/P-Shrs CSI 300 1X ETF,TAI,Taiwan
ALKEY.PA,Keyyo Société Anonyme,PAR,France
MGLN,"Magellan Health, Inc.",NMS,USA
RMR,The RMR Group Inc.,NCM,Australia
EXU.MU,XUEDA EDUCTN SP ADR,MUN,Germany
STT-PC,State Street Corporation Dep Sh,NYQ,USA
UJAAS-EQ.NS,UJAAS ENERGY LIMITED,NSI,India
LE,"Lands' End, Inc.",NCM,Australia
GJS,Goldman Sachs Group Securities ,NYQ,USA
BOKAN.MX,BOSKALIS WESTMINSTR,MEX,Mexico
HMC,"Honda Motor Co., Ltd.",NYQ,USA
ALMG,Alamogordo Financial Corp.,OBB,USA
XOM.SW,EXXON MOBIL,EBS,Austria
YOU.L,YouGov plc,LSE,UK
CRD-A,Crawford & Company,NYQ,USA
MGM,MGM Resorts International,NYQ,USA
ORC-A.V,Orca Exploration Group Inc.,VAN,Canada
SO.PA,Somfy SA,PAR,France
TNABY,Tenaga Nasional Berhad,PNK,USA
3948-OL.HK,YITAI COAL,HKG,Hong Kong
WWNTY,Want Want China Holdings Ltd.,PNK,USA
JINFF,China Gold International Resources Corp Ltd,PNK,USA
WGIJF,Wheels Group Inc.,PNK,USA
ALN,American Lorain Corporation,ASE,USA
OMAG,"Omagine, Inc.",PNK,USA
SFNC,Simmons First National Corporation,NMS,USA
FMBI,First Midwest Bancorp Inc.,NMS,USA
SEVDR.OL,Sevan Drilling Limited,OSL,Norway
AZURF,Azincourt Uranium Inc.,PNK,USA
WNRL,"Western Refining Logistics, LP",NYQ,USA
POT.TO,Potash Corporation of Saskatchewan Inc.,TOR,Canada
GVCM,Geovic Mining Corp.,PNK,USA
0151.HK,Want Want China Holdings Ltd.,HKG,Hong Kong
SMGZY,Smiths Group plc,PNK,USA
CWB.TO,Canadian Western Bank,TOR,Canada
LKE.AX,Lake Resources NL,ASX,Australia
QAI-H.V,CAIRO RESOURCES INC,VAN,Canada
VALN.SW,VALORA HLDG N,EBS,Austria
028050.KS,"Samsung Engineering Co., Ltd.",KSC,Korea
PUM.F,PUMA,FRA,Germany
3918.HK,NagaCorp Ltd.,HKG,Hong Kong
0389-OL.HK,TONTINE WINES,HKG,Hong Kong
JFB.SG,JOH. FRIEDR BEHRENS,STU,Germany
ZKERARUB.BO,KERALA RUBBER & RECLAIMS LTD.,BSE,India
BSF,"Bear State Financial, Inc.",NGM,Sweden
YGRAF,Yangarra Resources Ltd.,PNK,USA
1238.HK,Powerlong Real Estate Holdings Ltd,HKG,Hong Kong
87FZ.L,AECI 5.5 CP,LSE,UK
TREX,Trex Co. Inc.,NYQ,USA
SKE.AX,SKILLED Group Limited,ASX,Australia
BCJ.SW,BC JURA,EBS,Austria
CORR,"CorEnergy Infrastructure Trust, Inc.",NYQ,USA
FOSL,"Fossil Group, Inc.",NMS,USA
GMEXICOB.MX,Grupo México S.A.B. de C.V.,MEX,Mexico
PARA,"Premara Financial, Inc.",PNK,USA
CTSH,Cognizant Technology Solutions Corporation,NMS,USA
7121@OM.KL,XIAN LENG HOLDINGS BHD,KLS,Malaysia
FSLR,"First Solar, Inc.",NMS,USA
GWLLF,Great Wall Motor Company Ltd.,PNK,USA
9679@OM.KL,WCT HOLDINGS BERHAD,KLS,Malaysia
OAK,"Oaktree Capital Group, LLC",NYQ,USA
ZLIXF,Zeltia SA,PNK,USA
4VL.SG,GENEL ENERGY,STU,Germany
RTV.BE,YOUR FAMILY ENT N,BER,Germany
BTHR,"Sports Venues of Florida, Inc.",PNK,USA
KIDO.ST,Kid ASA,STO,Sweden
EYNOP,"Entergy New Orleans, Inc.",PNK,USA
1589.KL,Iskandar Waterfront City Berhad,KLS,Malaysia
EXHTF,DIAXONHIT,PNK,USA
ALGI,American Locker Group Inc.,PNK,USA
DXB,Deutsche Bk Contingent Cap TR I,NYQ,USA
CSLT,"Castlight Health, Inc.",NYQ,USA
TZS.TO,TREZ CAPITAL SENIOR MORTGAGE IN,TOR,Canada
LMT,Lockheed Martin Corporation,NYQ,USA
M0C.BE,VIRTUAL PIGGY,BER,Germany
TWF.NZ,Smartshares Total World Trust,NZE,New Zealand
VNUE,"VNUE, Inc.",PNK,USA
UHO.V,United Hunter Oil & Gas Corp.,VAN,Canada
GJF.OL,GJENSIDIGE FORSIKRI,OSL,Norway
LFUS,Littelfuse Inc.,NMS,USA
THPD.BE,TECHNIP UNSP ADR,BER,Germany
SMNPF,Americas Silver Corporation,PNK,USA
RRX.TO,Raging River Exploration Inc.,TOR,Canada
ZDC.BE,ZODIAC AEROSPACE,BER,Germany
SHI.L,SIG plc,LSE,UK
ABAC,"Aoxin Tianli Group, Inc.",NCM,Australia
GLFH,"Galenfeha, Inc.",OBB,USA
59M.DU,MS&AD, INSURANCE,DUS
GLNCY,Glencore Plc,PNK,USA
AMIH,American International Holdings Corp.,PNK,USA
AFOM,All For One Media Corp.,PNK,USA
9598@OM.KL,PINTARAS JAYA BHD,KLS,Malaysia
CCG,"Campus Crest Communities, Inc.",NYQ,USA
AWRY,Allegheny and Western Railway Company,PNK,USA
GIS.HM,GILEAD SCIENCES,HAM,Germany
WAFRD,"Aluf Holdings, Inc.",PNK,USA
LBAI,Lakeland Bancorp Inc.,NMS,USA
FIBR3F.SA,FIBRIA      ON      NM,SAO,Brazil
718410.TWO,WATERLAND SECURITI C/W 15/10/15,TWO,Taiwan
KNCRF,Konecranes Plc,PNK,USA
VENTURA.BO,Ventura Textiles Ltd.,BSE,India
CYOU,Changyou.com Limited,NMS,USA
HDB,HDFC Bank Ltd.,NYQ,USA
IGVAXA.MI,GRANDI VIAGG DIR 15,MIL,Italy
TOKTY,"Tokai Tokyo Financial Holdings, Inc.",PNK,USA
QU4B.BE,C C LAND HLDGS,BER,Germany
VSBN,"VSB Bancorp, Inc.",PNK,USA
FSH.F,FU SHOU YUAN,FRA,Germany
X-UN.TO,BROOKFIELD CANADA OFFICE PROPER,TOR,Canada
TRP,TransCanada Corporation,NYQ,USA
COZ.MU,COGNIZANT TECH SO-A,MUN,Germany
SHRRF,SCHRODERS NON VTG,PNK,USA
MPLU3.SA,Multiplus SA,SAO,Brazil
EBTC,Enterprise Bancorp Inc.,NMS,USA
PRLE,Paragon Real Estate Equity & Investment Trust,PNK,USA
717846.TWO,YUANTA SECURITIES C/W 16/10/15(,TWO,Taiwan
HFBL,"Home Federal Bancorp, Inc. of Louisiana",NCM,Australia
SGLRF,Spyglass Resources Corp.,PNK,USA
SPQ.AX,Superior Resources Limited,ASX,Australia
ZKH.F,ZENKOKU HOSHO,FRA,Germany
RSSFF,"Affinor Growers, Inc.",PNK,USA
CHPGF,Chesapeake Gold Corp.,PNK,USA
CVO,Cenveo Inc.,NYQ,USA
VICEROY.NS,Viceroy Hotels Ltd.,NSI,India
BFP.F,BBVA BC FRAN SP.ADR,FRA,Germany
PRTS,"U.S. Auto Parts Network, Inc.",NMS,USA
ESTE,"Earthstone Energy, Inc.",ASE,USA
XCD.BE,CAFE DE CORAL HLDG,BER,Germany
VAMSHIRU.BO,Vamshi Rubber Limited,BSE,India
IDCC,"InterDigital, Inc.",NMS,USA
KEYS,"Keysight Technologies, Inc.",NYQ,USA
NGI-UN.TO,NDX GROWTH AND INCOME FUND,TOR,Canada
BFZ,BlackRock California Municipal Income Trust,NYQ,USA
DITTF,DAITO TRUST CONSTRUC,PNK,USA
BNSO,Bonso Electronics International Inc.,NCM,Australia
HHY,Brookfield High Income Fund Inc.,NYQ,USA
XCOM,"Xtera Communications, Inc.",NGM,Sweden
4383@BN.KL,JAYA TIASA HOLDINGS BHD,KLS,Malaysia
RYAM,Rayonier Advanced Materials Inc.,NYQ,USA
EQUEY,Equatorial Energia S.A.,PNK,USA
GDEF,"Global Defense & National Security Systems, Inc.",NCM,Australia
UZERB.IS,Uzertas Boya Sanayi Ticaret ve Yatirim Anonim Sirketi,IST,Turkey
FGL,Fidelity & Guaranty Life Common,NYQ,USA
BUY.AX,Bounty Oil & Gas NL,ASX,Australia
GIGA,Giga-tronics Inc.,NCM,Australia
GAM.MC,GAMESA,MCE,Spain
TRI,Thomson Reuters Corporation,NYQ,USA
MUT3.F,MINERAL UEBERK. VZ,FRA,Germany
LEA.V,Leader Energy Services Ltd.,VAN,Canada
WING,Wingstop Inc.,NMS,USA
TECHNVISN.BO,TECHNVISION VENTURES LTD.,BSE,India
ESRX,Express Scripts Holding Company,NMS,USA
MCQ,Medley Capital Corporation,NYQ,USA
TVFCF,TF1 Group,PNK,USA
PRLB,"Proto Labs, Inc.",NYQ,USA
TSCO,Tractor Supply Company,NMS,USA
SMAC,Sino Mercury Acquisition Corp.,NCM,Australia
REPO,National Asset Recovery Corp.,PNK,USA
7EV.BE,EOLUS VIND -B-,BER,Germany
TNEN,True North Energy Corporation,PNK,USA
NRF,NorthStar Realty Finance Corp.,NYQ,USA
EPK.V,Crystal Peak Minerals Inc.,VAN,Canada
NDH1.SG,METALL ZUG N -B-,STU,Germany
ENLC,"EnLink Midstream, LLC",NYQ,USA
PVN.L,ProVen VCT Ord,LSE,UK
JPG.L,Jupiter Global Ord,LSE,UK
STO3.F,STO VZ,FRA,Germany
AEP,"American Electric Power Co., Inc.",NYQ,USA
RV0.F,RIO NOVO GOLD,FRA,Germany
MTE.DU,MICRON TECHNOLOGY,DUS,Germany
HAR,"Harman International Industries, Incorporated",NYQ,USA
0546.HK,Fufeng Group Limited,HKG,Hong Kong
STVAF,SANTOVA LOGISTICS,PNK,USA
UNICO.IS,UNICO SIGORTA,IST,Turkey
5021.KL,AYS Ventures Berhad,KLS,Malaysia
QS0.SI,CIMBASEAN40 S$D,SES,Singapore
286.F,SAFECHARGE,FRA,Germany
XOM.MU,XOOM,MUN,Germany
RIHT,"Rightscorp, Inc.",PNK,USA
IMP.F,IMPERIAL OIL,FRA,Germany
TEN,Tenneco Inc.,NYQ,USA
ESN.TO,Essential Energy Services Ltd.,TOR,Canada
TWER,Towerstream Corporation,NCM,Australia
ACAD,ACADIA Pharmaceuticals Inc.,NMS,USA
ROK,Rockwell Automation Inc.,NYQ,USA
CGD.BE,CONSOL ENERGY,BER,Germany
QIA.MU,QIAGEN NV,MUN,Germany
JAW.SG,JETBLUE AIRWAYS,STU,Germany
NXGA,Next Galaxy Corporation,PNK,USA
5489.TWO,DYNACOLOR INC TWD10,TWO,Taiwan
JBKT.TA,Jobookit Holdings Ltd.,TLV,Israel
RCF.NS,Rashtriya Chemicals And Fertilizers Limited,NSI,India
047770.KQ,"Codes Combine Co.,Ltd.",KOE,South Korea
JONE,"Jones Energy, Inc.",NYQ,USA
1234.HK,China Lilang Limited,HKG,Hong Kong
1722.TW,Taiwan Fertilizer Co. Ltd.,TAI,Taiwan
CRWE,Crown Equity Holdings Inc.,PNK,USA
HINDZINC4.BO,HINDUSTAN ZINC LTD,BSE,India
CBDS,"Cannabis Sativa, Inc.",OBB,USA
PRS.MC,PRISA-A-,MCE,Spain
WDKA,Panache Beverage Inc.,PNK,USA
SONASTEER.NS,Sona Koyo Steering Systems Limited,NSI,India
GSZ.PA,ENGIE SA,PAR,France
DISPF,Disco Corporation,PNK,USA
WFC-PT,Wells Fargo & Company New Depos,NYQ,USA
JAKK,"JAKKS Pacific, Inc.",NMS,USA
QLTS,"Q Lotus Holdings, Inc.",PNK,USA
CASI,"CASI Pharmaceuticals, Inc.",NCM,Australia
CBU,Community Bank System Inc.,NYQ,USA
LADR,Ladder Capital Corp,NYQ,USA
TKC,Turkcell Iletisim Hizmetleri AS,NYQ,USA
AXTELCPO.MX,Axtel S. A. B. De CV,MEX,Mexico
AMCRY,Amcor Limited,PNK,USA
NPT,"Nuveen Premium Income Municipal Fund 4, Inc.",NYQ,USA
QHI.F,SHIMAO PPTY,FRA,Germany
WAL.F,WALTER ENERGY ,FRA,Germany
PBM,Pacific Booker Minerals Inc.,ASE,USA
EXK,Endeavour Silver Corp.,NYQ,USA
2358.HK,Jiu Rong Holdings Limited,HKG,Hong Kong
YM1.F,PANORAMIC RES,FRA,Germany
TROV,"TrovaGene, Inc.",NCM,Australia
OPE.L,Optare Plc,LSE,UK
LL6.MU,MTN GROUP,MUN,Germany
005490.KS,POSCO,KSC,Korea
FUX.BE,FUNAI ELECTRIC,BER,Germany
DHG.F,DALATA HOTEL,FRA,Germany
BC9N.BE,BANK OF CYPRUS,BER,Germany
SING,"SinglePoint, Inc.",PNK,USA
NW-PC,Natl Westminster Pfd Preferred ,NYQ,USA
VSP.F,STARWOOD REIT-SBI,FRA,Germany
005830.KS,"Dongbu Insurance Co., Ltd.",KSC,Korea
VTKLY,Vtech Holdings Ltd.,PNK,USA
YM1.MU,PANORAMIC RES,MUN,Germany
KIROY,Kumba Iron Ore Ltd.,PNK,USA
ALOCT.PA,"Octo Technology Société Anonyme
",PAR,France
ZOT.MC,ZARDOYA OTIS,MCE,Spain
Q86.BE,MEETME,BER,Germany
WMT.F,WAL-MART STORES,FRA,Germany
FHY,First Trust Strategic High Income Fund II,NYQ,USA
BSEM,"BioStem Technologies, Inc.",PNK,USA
XPR.MI,Exprivia SpA,MIL,Italy
CHN,"The China Fund, Inc.",NYQ,USA
H4M.BE,HITACHI ZOSEN FUKUI,BER,Germany
MOKO,Moko Social Media Limited,NGM,Sweden
NWF.NZ,NZ Windfarms Limited,NZE,New Zealand
OVS.MI,OVS S.p.A.,MIL,Italy
MTX.SW,MTU AERO ENGINES N,EBS,Austria
721947.TWO,YUANTA SECURITIES C/W 03/06/16(,TWO,Taiwan
PFLM.L,"PowerFilm, Inc.",LSE,UK
EGYH,"Energy Holdings International, Inc.",PNK,USA
AAK.F,ANN ,FRA,Germany
CETG,"Capital City Energy Group, Inc.",PNK,USA
TKPPY,Technip SA,PNK,USA
OZ4.F,WOULFE MINING,FRA,Germany
SQM,Chemical & Mining Co. of Chile Inc.,NYQ,USA
MEDD,Medical Imaging Corp.,PNK,USA
QAA.SG,QUANTA SERVICES,STU,Germany
TIME,Time Inc.,NYQ,USA
NETD.L,NetDimensions (Holdings) Ltd,LSE,UK
WAFD,Washington Federal Inc.,NMS,USA
AGRX,"Agile Therapeutics, Inc.",NGM,Sweden
KHATAU.BO,KHATAU MAKANJI SPG.& WVG.CO.LT,BSE,India
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",NGM,Sweden
ALVMG.PA,Visiomed Group SA,PAR,France
A0BDRX.BE,IKB FUNDING TR VRN,BER,Germany
TEAM,Atlassian Corporation Plc,NMS,USA
OGZSY,ORGANIZACION SORIANA,PNK,USA
SRNA,Surna Inc.,PNK,USA
EII.F,EISAI CO LTD,FRA,Germany
MHK,Mohawk Industries Inc.,NYQ,USA
COVR,Cover-All Technologies Inc.,ASE,USA
PRPCF,Prophecy Development Corp.,PNK,USA
NUSMF,Nautilus Minerals Inc.,PNK,USA
V4JA.F,STARCORE INTL MINES,FRA,Germany
TNP,Tsakos Energy Navigation Limited,NYQ,USA
RPAI,"Retail Properties of America, Inc.",NYQ,USA
HGGCF,Highway 50 Gold Corp.,PNK,USA
0733.HK,Hopefluent Group Holdings Ltd.,HKG,Hong Kong
WYNYF,WYNYARD GROUP,PNK,USA
OCESP,OCEAN SPRAY CR 4% PF,PNK,USA
KGI.TO,Kirkland Lake Gold Inc.,TOR,Canada
WFWL,Wi-Fi Wireless Inc.,PNK,USA
GMRE,"Global Medical REIT, Inc.",PNK,USA
CEY.L,Centamin Plc,LSE,UK
JRIC.L,Japan Residential Investment Co. Ltd.,LSE,UK
BAH,Booz Allen Hamilton Holding Corporation,NYQ,USA
SUN.AX,Suncorp Group Limited,ASX,Australia
MDLZ34.SA,"Mondelez International, Inc.",SAO,Brazil
3NQ.F,NANOCARRIER,FRA,Germany
DKI.BE,DAIKIN INDUSTRIES,BER,Germany
NRBAY,Nordea Bank AB (publ),PNK,USA
03059X.TW,YUANTA SECURITIES C/W 22/02/16(,TAI,Taiwan
DIRV,"DirectView Holdings, Inc.",PNK,USA
ZP8.SG,ZHAOPIN SP ADS-A,STU,Germany
CGLO.L,Chagala Group Ltd.,LSE,UK
JYOTISTRUC-EQ.NS,JYOTI STRUCTURES LIMITED,NSI,India
MNDI.L,Mondi plc,LSE,UK
HAS.L,Hays plc,LSE,UK
ACRX,"AcelRx Pharmaceuticals, Inc.",NGM,Sweden
APT,Alpha Pro Tech Ltd.,ASE,USA
UDM.F,TASEKO MINES,FRA,Germany
FES,Forbes Energy Services Ltd.,NGM,Sweden
SOCB,Southcoast Financial Corp.,NGM,Sweden
XP0.F,XENON PHARMA,FRA,Germany
XS5B.F,ECHO THERAPEUTICS,FRA,Germany
SGEN,"Seattle Genetics, Inc.",NMS,USA
YTS.SG,CYTOS BIOTECHNOLO N,STU,Germany
SCI,Service Corporation International,NYQ,USA
XXA.MU,AXCELIS TECHS ,MUN,Germany
SH0.F,SHIONOGI & CO LTD,FRA,Germany
PPL.TO,Pembina Pipeline Corporation,TOR,Canada
XLG.DU,XL GROUP,DUS,Germany
ACAT,Arctic Cat Inc.,NMS,USA
EDGE,"Edge Therapeutics, Inc.",NMS,USA
1313.HK,China Resources Cement Holdings Ltd.,HKG,Hong Kong
XOU.F,SOHU.COM ,FRA,Germany
NMGC,NeoMagic Corporation,PNK,USA
FEI,First Trust MLP and Energy Income Fund,NYQ,USA
QEXXF,Quattro Exploration and Production Ltd.,PNK,USA
ALDRV.PA,DRONE VOLT,PAR,France
WTER,The Alkaline Water Company Inc.,PNK,USA
CNN1.MU,CANON,MUN,Germany
RDSMY,Koninklijke DSM N.V.,PNK,USA
RY4C.MU,RYANAIR HLDGS,MUN,Germany
QA4A.F,GENTHERM,FRA,Germany
UW4.BE,ZAP,BER,Germany
RICOF,Rico FIA,PNK,USA
KARTN.IS,Kartonsan Karton Sanayi ve Ticaret Anonim Sirketi,IST,Turkey
HMU.BE,HMS BERGBAU,BER,Germany
AGK.L,Aggreko plc,LSE,UK
0080-OL.HK,CNEWECON FUND,HKG,Hong Kong
DIOSF,Dios Exploration Inc.,PNK,USA
XANAF,XANADU MINES LTD,PNK,USA
WIL.A,,ASE,USA
IDCBY,Industrial and Commercial Bank of China Limited,PNK,USA
DASTY,Dassault Systemes SA,PNK,USA
VICP-PREF.ST,Victoria Park AB (publ),STO,Sweden
DNAP,DNA PRECIOUS METALS,PNK,USA
CGLD,Buscar Company,PNK,USA
KAKTEX.BO,Kakatiya Textiles Ltd.,BSE,India
MPW,Medical Properties Trust Inc.,NYQ,USA
ASMI,ASM International NV,NMS,USA
BSDE.JK,PT BUMI SERPONG DA IDR100,JKT,Indonesia
KBRLF,K-Bro Linen Inc.,PNK,USA
HYGS,Hydrogenics Corporation,NGM,Sweden
REACH.OL,Reach Subsea ASA,OSL,Norway
DCUB,"Dominion Resources, Inc.",NYQ,USA
SISE.IS,Turkiye Sise ve Cam Fabrikalari A.S.,IST,Turkey
KUNN.SW,KUONI R HLDG N -B-,EBS,Austria
EVG,Eaton Vance Short Duration Diversified Income Fund,NYQ,USA
AZN.V,Arcturus Ventures Inc.,VAN,Canada
RXDX,"Ignyta, Inc.",NCM,Australia
WPAG.VI,WP AG,VIE,Austria
PEP.F,PEPSICO,FRA,Germany
XYUA.SG,HENGDELI HLDGS,STU,Germany
MDLNF,Madalena Energy Inc.,PNK,USA
GEQU,"Global Equity International, Inc.",OBB,USA
3QN.BE,JINPAN INTL,BER,Germany
BDOUY,"BDO Unibank, Inc.",PNK,USA
0229.HK,Raymond Industrial Ltd.,HKG,Hong Kong
MAGN.ME,Open Joint Stock Company Magnitogorsk Iron & Steel Works,MCX,India
MS7.F,MICROSEMI CORP,FRA,Germany
VRW.MI,VRWay Communication S.A.,MIL,Italy
ENH-PB,Endurance Specialty Holdings Lt,NYQ,USA
DLPTF,Dalian Port (PDA) Company Limited,PNK,USA
0917-OL.HK,NEW WORLD CHINA,HKG,Hong Kong
ALL-PA,Allstate Corporation (The) Dep ,NYQ,USA
WCHNF,West China Cement Limited,PNK,USA
CLS,Celestica Inc.,NYQ,USA
VIVT3F.SA,TELEF BRASILON  EJ,SAO,Brazil
3N8.F,NABTESCO,FRA,Germany
0978.HK,China Merchants Land Limited,HKG,Hong Kong
CX,"CEMEX, S.A.B. de C.V.",NYQ,USA
FFMGF,First Mining Finance Corp.,PNK,USA
CTHR,Charles & Colvard Ltd.,NMS,USA
ASTV,"As Seen On TV, Inc.",OBB,USA
VLCCF.OL,GOLDEN OCEAN GROUP,OSL,Norway
INL.DE,Intel Corporation,GER,Germany
MBLY,Mobileye N.V.,NYQ,USA
1813.HK,KWG Property Holdings Ltd,HKG,Hong Kong
718369.TWO,YUANTA SECURITIES C/W 13/10/15(,TWO,Taiwan
SUI.BE,SEKISUI CHEMICAL,BER,Germany
VDNRF,Vedanta Resources plc,PNK,USA
GHI,"Global High Income Fund, Inc.",NYQ,USA
7164.KL,KNM Group Bhd,KLS,Malaysia
CZMWF,Carl Zeiss Meditec AG,PNK,USA
LKFN,Lakeland Financial Corp.,NMS,USA
STIL.ST,Stille AB,STO,Sweden
STRS,Stratus Properties Inc.,NMS,USA
CDLRF,CanElson Drilling Inc.,PNK,USA
KTEC,"Key Technology, Inc.",NGM,Sweden
BANR,Banner Corporation,NMS,USA
SMG,The Scotts Miracle-Gro Company,NYQ,USA
ARMH,ARM Holdings plc,NMS,USA
VDMCY,Vodacom Group Limited,PNK,USA
RBCCD,RBC US Mid-Cap Value Equity Class Adv,PNK,USA
